sentence1	sentence2	similarity	partition	pair_id	sentence1_id	sentence2_id	similarity_scaled	language	length1	length2	ner_s1	ner_s2	ner_s1_tokens	ner_s2_tokens	dep_labels_s1	dep_labels_s2	size_proportion	size_mean	voc_inter	bigram_inter	ner_inter	sim_sint	sim_sint_root	dep_labels_inter	dep_labels_inter_dup	topic_s1	topic_s2	same_topic	pred_paraphrase-multilingual-mpnet-base-v2	pred_paraphrase-multilingual-MiniLM-L12-v2	pred_distiluse-base-multilingual-cased-v1	pred_distiluse-base-multilingual-cased-v2	pred_all-mpnet-base-v2
Slimani aparece a cabecear sem oposição, mas o remate sai muito torto.	Pouco depois, Slimani teve uma oportunidade mas cabeceou torto.	4.25	test	9706	9683	19607	0.8125	ptpt-test	14	11	['Slimani']	['Slimani']	['Slimani']	['Slimani']	['None', 'nsubj', 'ROOT', 'mark', 'xcomp', 'case', 'obl', 'punct', 'cc', 'det', 'nsubj', 'conj', 'advmod', 'obj', 'None']	['None', 'advmod', 'advmod', 'punct', 'nsubj', 'ROOT', 'det', 'obj', 'cc', 'conj', 'obj', 'None']	0.7857	12.5	0.1667	0.0	1.0	0.285	0.571	0.667	0.696	futebol_esporte	futebol_esporte	1	4.151176929473877	3.9823036193847656	3.234313726425171	3.3709304332733154	4.460195064544678
Estreou esta semana a nova série de Ficheiros Secretos.	O regresso da série Ficheiros Secretos não passou despercebido à CIA.	3.0	test	9707	9684	19608	0.5	ptpt-test	10	12	['Ficheiros Secretos']	['Ficheiros Secretos', 'CIA']	['Ficheiros', 'Secretos']	['Ficheiros', 'Secretos', 'CIA']	['None', 'ROOT', 'det', 'obl', 'det', 'amod', 'obj', 'case', 'nmod', 'flat:name', 'None']	['None', 'det', 'ROOT', 'case', 'nmod', 'nsubj', 'flat:name', 'advmod', 'ROOT', 'xcomp', 'case', 'obl', 'None']	0.8333	11.0	0.1765	0.0588	0.67	0.0	0.0	0.545	0.6	entretenimento	entretenimento	1	3.2247676849365234	3.1342973709106445	3.0284574031829834	3.0054309368133545	3.695134162902832
O Real Madrid-Espanyol foi um jogo sem grande história, mas para Cristiano Ronaldo foi mais uma oportunidade para brilhar.	Basta um jogo sem golos e em Espanha logo se questiona o nível de Cristiano Ronaldo.	1.75	test	9708	9685	19609	0.1875	ptpt-test	21	17	['Real Madrid Espanyol', 'Cristiano Ronaldo']	['Espanha', 'Cristiano Ronaldo']	['Real', 'Madrid', 'Espanyol', 'Cristiano', 'Ronaldo']	['Espanha', 'Cristiano', 'Ronaldo']	['None', 'det', 'nsubj', 'flat:name', 'cop', 'det', 'ROOT', 'case', 'amod', 'nmod', 'punct', 'cc', 'case', 'nmod', 'flat:name', 'cop', 'advmod', 'nummod', 'conj', 'mark', 'acl', 'None']	['None', 'ROOT', 'det', 'nsubj', 'case', 'nmod', 'cc', 'case', 'conj', 'advmod', 'expl', 'advcl', 'det', 'nsubj', 'case', 'nmod', 'flat:name', 'None']	0.8095	19.0	0.2222	0.1	0.33	0.393	0.286	0.529	0.667	futebol_esporte	futebol_esporte	1	4.195505142211914	4.060143947601318	3.577144145965576	4.028844118118286	3.905121326446533
Antes de morrer, Vergílio Ferreira contou a Lídia Jorge o enredo do romance que contava ainda escrever.	Vergílio Ferreira começou a escrever Conta-Corrente aos 53 anos.	1.5	test	9709	9686	19610	0.125	ptpt-test	19	10	['Vergílio Ferreira', 'Lídia Jorge']	['Vergílio Ferreira', 'Conta Corrente']	['Vergílio', 'Ferreira', 'Lídia', 'Jorge']	['Vergílio', 'Ferreira', 'Conta', 'Corrente']	['None', 'advmod', 'mark', 'advcl', 'punct', 'nsubj', 'flat:name', 'ROOT', 'det', 'obj', 'flat:name', 'det', 'obj', 'case', 'nmod', 'nsubj', 'acl:relcl', 'advmod', 'xcomp', 'None']	['None', 'nsubj', 'flat:name', 'aux', 'obl', 'ROOT', 'obj', 'case', 'det', 'nummod', 'obl', 'None']	0.5263	14.5	0.1818	0.0435	0.33	0.722	0.444	0.375	0.429	notícia_outras	0	0	3.908661603927612	3.53122878074646	2.951202869415283	3.19871473312378	4.06151819229126
William Carvalho já tem em mãos uma proposta do Sporting para renovar contrato.	Agora, cabe ao jogador, junto do empresário William Carvalho, analisar a proposta.	2.0	test	9710	9687	19611	0.25	ptpt-test	14	16	['William Carvalho', 'Sporting']	['William Carvalho']	['William', 'Carvalho', 'Sporting']	['William', 'Carvalho']	['None', 'nsubj', 'flat:name', 'advmod', 'ROOT', 'case', 'obl', 'det', 'obj', 'case', 'nmod', 'mark', 'acl', 'obj', 'None']	['None', 'advmod', 'punct', 'ROOT', 'case', 'det', 'obl', 'punct', 'advmod', 'case', 'obl', 'ROOT', 'flat:name', 'punct', 'conj', 'det', 'obj', 'None']	0.875	15.0	0.1364	0.0	0.67	0.0	0.0	0.538	0.552	futebol_esporte	futebol_esporte	1	3.687046527862549	3.5297203063964844	3.6086692810058594	3.751528263092041	3.798060417175293
José Sócrates encontra-se em prisão domiciliária sob vigilância policial desde 4 de Setembro.	A prisão domiciliária, com vigilância policial, está em vigor desde 4 de setembro.	4.0	test	9711	9688	19612	0.75	ptpt-test	14	16	['José Sócrates', 'Setembro']	[]	['José', 'Sócrates', 'Setembro']	[]	['None', 'nsubj', 'flat:name', 'ROOT', 'case', 'obl', 'xcomp', 'case', 'obl', 'amod', 'case', 'obl', 'case', 'nmod:tmod', 'None']	['None', 'det', 'nsubj', 'amod', 'punct', 'case', 'nmod', 'amod', 'punct', 'cop', 'case', 'ROOT', 'case', 'nmod', 'case', 'nmod:tmod', 'None']	0.875	15.0	0.3684	0.1429	0.0	0.143	0.286	0.417	0.571	notícia_outras	notícia_outras	1	3.765537023544312	3.70249342918396	4.206634998321533	4.213998556137085	4.315605163574219
Num curto comunicado, a presidência da Câmara anunciou ter decretado três dias de luto municipal pela morte daquele vereador.	A Câmara de Matosinhos decretou um dia de luto municipal pela morte de Paulo Cunha e Silva.	2.75	test	9712	9689	19613	0.4375	ptpt-test	21	18	['Câmara']	['Câmara', 'Matosinhos', 'Paulo Cunha', 'Silva']	['Câmara']	['Câmara', 'Matosinhos', 'Paulo', 'Cunha', 'Silva']	['None', 'advmod', 'obj', 'acl', 'punct', 'det', 'nsubj', 'case', 'nmod', 'ROOT', 'aux', 'xcomp', 'nummod', 'obj', 'case', 'nmod', 'compound', 'flat:name', 'amod', 'case', 'det', 'obl', 'None']	['None', 'det', 'nsubj', 'case', 'nmod', 'ROOT', 'nummod', 'obj', 'case', 'nmod', 'compound', 'flat:name', 'flat:name', 'case', 'nmod', 'flat:name', 'cc', 'flat:name', 'None']	0.8571	19.5	0.2593	0.1333	0.2	0.7	0.4	0.529	0.632	política	política	1	3.492403984069824	3.1656811237335205	2.983514308929444	2.8900747299194336	3.963048219680786
Desses, apenas 2,3 milhões foram pagos pelos contribuintes com rendimentos coletáveis até 7 mil euros anuais.	Neste escalão, o mais baixo, estão agregados com rendimentos coletáveis até 7 mil euros por ano.	3.0	test	9713	9690	19614	0.5	ptpt-test	18	19	[]	[]	[]	[]	['None', 'nsubj', 'punct', 'advmod', 'nummod', 'conj', 'aux', 'ROOT', 'obj', 'amod', 'case', 'nmod', 'amod', 'case', 'dep', 'nummod', 'nmod', 'amod', 'None']	['None', 'nsubj', 'flat:name', 'punct', 'det', 'advmod', 'amod', 'punct', 'cop', 'ROOT', 'case', 'obl', 'amod', 'case', 'nummod', 'nummod', 'obl', 'case', 'nmod', 'None']	0.9474	18.5	0.28	0.25	0.0	0.143	0.286	0.5	0.629	notícia_mundial	notícia_mundial	1	3.808587074279785	3.8798398971557617	3.377051591873169	3.714190006256104	4.263919591903687
Felipe VI pondera uma solução ‘à portuguesa’.	Depois das audiências, Felipe VI indicará um deles para formar governo.	2.0	test	9714	9691	19615	0.25	ptpt-test	10	13	['Felipe VI']	['Felipe VI']	['Felipe', 'VI']	['Felipe', 'VI']	['None', 'nsubj', 'flat:name', 'ROOT', 'det', 'obj', 'appos', 'flat:name', 'amod', 'nummod', 'None']	['None', 'advmod', 'acl', 'obl', 'punct', 'nsubj', 'flat:name', 'ROOT', 'obj', 'case', 'nmod', 'mark', 'advcl', 'obj', 'None']	0.7692	11.5	0.125	0.0667	1.0	0.889	0.667	0.25	0.364	notícia_mundial	notícia_mundial	1	3.5140485763549805	3.068325996398926	2.5511794090271	2.695056200027466	3.896140098571777
Jorge Jesus mexe pela primeira vez na equipa aos 67 minutos.	A equipa de Jorge Jesus parece querer assumir o jogo.	2.25	test	9715	9692	19616	0.3125	ptpt-test	12	11	['Jorge Jesus']	['Jorge Jesus']	['Jorge', 'Jesus']	['Jorge', 'Jesus']	['None', 'nsubj', 'flat:name', 'flat:name', 'flat:name', 'case', 'nmod', 'flat:name', 'ROOT', 'case', 'det', 'nummod', 'obl', 'None']	['None', 'det', 'nsubj', 'case', 'nmod', 'flat:name', 'aux', 'ROOT', 'xcomp', 'det', 'obj', 'None']	0.9167	11.5	0.1667	0.0556	1.0	0.2	0.4	0.545	0.545	futebol_esporte	futebol_esporte	1	3.354044437408448	3.4685206413269043	2.84040641784668	3.0739262104034424	3.7620887756347656
O vírus Zika é transmitido por um mosquito e não há ainda cura ou vacina.	O mosquito que transmite a doença não existe no continente, mas está identificado no Funchal.	1.5	test	9716	9693	19617	0.125	ptpt-test	16	17	['Zika']	['Funchal']	['Zika']	['Funchal']	['None', 'det', 'nsubj:pass', 'appos', 'aux:pass', 'ROOT', 'case', 'det', 'obl:agent', 'cc', 'advmod', 'conj', 'advmod', 'obj', 'cc', 'conj', 'None']	['None', 'det', 'nsubj', 'nsubj', 'acl:relcl', 'det', 'obj', 'advmod', 'ROOT', 'case', 'obl', 'punct', 'cc', 'cop', 'conj', 'obj', 'flat:name', 'None']	0.9412	16.5	0.1154	0.0	0.0	0.375	0.25	0.412	0.516	saúde	saúde	1	3.716121673583984	3.4295878410339355	2.933394432067871	3.116859674453736	3.1897213459014893
Fredy Montero, de 28 anos, foi transferido para o Tiajin Teda, a troco de cinco milhões de euros.	Fredy Montero, de saída para o Tianjin Teda, comentou a transferência de André Carrillo para o Benfica.	1.5	test	9717	9694	19618	0.125	ptpt-test	22	20	['Fredy Montero', 'Tiajin Teda']	['Fredy Montero', 'Tianjin Teda', 'André Carrillo', 'Benfica']	['Fredy', 'Montero', 'Tiajin', 'Teda']	['Fredy', 'Montero', 'Tianjin', 'Teda', 'André', 'Carrillo', 'Benfica']	['None', 'nsubj:pass', 'flat:name', 'punct', 'case', 'nummod', 'nmod', 'punct', 'aux:pass', 'ROOT', 'case', 'det', 'obl', 'flat:name', 'punct', 'det', 'appos', 'case', 'nummod', 'nmod', 'case', 'nmod', 'None']	['None', 'nsubj', 'flat:name', 'punct', 'case', 'nmod', 'case', 'det', 'nmod', 'flat:name', 'punct', 'ROOT', 'det', 'obj', 'case', 'nmod', 'flat:name', 'case', 'det', 'nmod', 'None']	0.9091	21.0	0.3043	0.1034	0.38	0.0	0.0	0.462	0.7	notícia_mundial	futebol_esporte	0	3.861152648925781	3.4913887977600098	3.2129971981048584	3.145009994506836	3.994685649871826
Stephane Mbia está orgulhoso de se juntar ao Hebei China Fortune.	Stephane Mbia vai fazer parte do Hebei China Fortune.	4.25	test	9718	9695	19619	0.8125	ptpt-test	12	10	['Stephane Mbia', 'Hebei China Fortune']	['Stephane Mbia', 'Hebei China Fortune']	['Stephane', 'Mbia', 'Hebei', 'China', 'Fortune']	['Stephane', 'Mbia', 'Hebei', 'China', 'Fortune']	['None', 'nsubj', 'flat:name', 'cop', 'ROOT', 'mark', 'expl', 'advcl', 'case', 'det', 'obl', 'flat:name', 'flat:name', 'None']	['None', 'nsubj', 'flat:name', 'aux', 'ROOT', 'obj', 'case', 'nmod', 'flat:name', 'flat:name', 'None']	0.8333	11.0	0.3333	0.2	1.0	0.666	0.333	0.308	0.571	notícia_mundial	notícia_mundial	1	4.523846387863159	4.511936664581299	4.452970266342163	4.458765983581543	4.3202643394470215
Pequim emitiu, esta segunda-feira, um alerta vermelho por causa da poluição do ar.	É a primeira vez que é emitido um alerta vermelho devido à poluição.	3.0	test	9719	9696	19620	0.5	ptpt-test	16	14	['Pequim']	[]	['Pequim']	[]	['None', 'nsubj', 'ROOT', 'punct', 'det', 'obl', 'punct', 'det', 'obj', 'amod', 'case', 'nmod', 'case', 'nmod', 'case', 'nmod', 'None']	['None', 'cop', 'det', 'amod', 'obl', 'mark', 'aux:pass', 'ROOT', 'det', 'nsubj:pass', 'amod', 'acl', 'case', 'obl', 'None']	0.875	15.0	0.1905	0.0909	0.0	0.361	0.222	0.357	0.429	0	0	1	3.772327899932861	3.914127826690674	3.056965112686157	3.3105289936065674	4.419979095458984
Os números constam no relatório da proposta do Orçamento do Estado para este ano, hoje entregue na Assembleia da República.	Agora, na proposta final de OE entregue na Assembleia da República, o mesmo indicador já não desce.	3.25	test	9720	9697	19621	0.5625	ptpt-test	22	20	['Orçamento', 'Estado', 'Assembleia', 'República']	['OE', 'Assembleia', 'República']	['Orçamento', 'Estado', 'Assembleia', 'República']	['OE', 'Assembleia', 'República']	['None', 'det', 'nsubj', 'ROOT', 'det', 'obj', 'case', 'nmod', 'case', 'nmod', 'case', 'nmod', 'case', 'det', 'obl', 'punct', 'advmod', 'xcomp', 'nsubj', 'flat:name', 'flat:name', 'flat:name', 'None']	['None', 'advmod', 'punct', 'nsubj', 'ROOT', 'amod', 'case', 'nmod', 'acl', 'obj', 'flat:name', 'flat:name', 'flat:name', 'punct', 'det', 'amod', 'nsubj', 'advmod', 'fixed', 'parataxis', 'None']	0.9091	21.0	0.1724	0.0938	0.4	0.1	0.2	0.6	0.6	0	notícia_mundial	0	3.303812265396118	2.8257997035980225	3.113290786743164	3.09674334526062	3.641358375549317
No Registo Nacional de Doenças Reumáticas, 10% das pessoas iniciaram a patologia antes dos 18 anos.	Contudo, apenas 22% desses doentes é que têm uma doença reumática diagnosticada.	1.5	test	9721	9698	19622	0.125	ptpt-test	19	15	['Registo Nacional', 'Doenças Reumáticas']	[]	['Registo', 'Nacional', 'Doenças', 'Reumáticas']	[]	['None', 'case', 'obl', 'flat:name', 'case', 'nmod', 'flat:name', 'punct', 'nummod', 'nsubj', 'acl', 'nmod:npmod', 'ROOT', 'det', 'obj', 'advmod', 'advcl', 'nummod', 'obj', 'None']	['None', 'advmod', 'punct', 'advmod', 'nummod', 'nsubj', 'case', 'det', 'nmod', 'case', 'obl', 'ROOT', 'det', 'obj', 'amod', 'acl', 'None']	0.7895	17.0	0.0	0.0	0.0	0.324	0.571	0.733	0.727	notícia_mundial	economia_mercado	0	2.9433640241622925	3.650528907775879	2.501196026802063	2.6978715658187866	3.733209133148194
Entre os finalistas encontravam-se os nomes de Donald Trump e de Abu Bakr al-Baghdadi, o líder do autoproclamado Estado Islâmico.	Um dos finalistas é Abu Bakr al-Baghdadi, líder do Estado Islâmico.	4.0	test	9722	9699	19623	0.75	ptpt-test	22	13	['Donald Trump', 'Abu Bakr', 'Baghdadi', 'Estado Islâmico']	['Abu Bakr', 'Baghdadi', 'Estado Islâmico']	['Donald', 'Trump', 'Abu', 'Bakr', 'Baghdadi', 'Estado', 'Islâmico']	['Abu', 'Bakr', 'Baghdadi', 'Estado', 'Islâmico']	['None', 'case', 'det', 'obl', 'ROOT', 'det', 'obj', 'case', 'nmod', 'flat:name', 'cc', 'case', 'conj', 'flat:name', 'flat:name', 'punct', 'det', 'nsubj', 'case', 'nmod', 'flat:name', 'flat:name', 'None']	['None', 'det', 'nsubj', 'amod', 'cop', 'ROOT', 'flat:name', 'flat:name', 'punct', 'appos', 'case', 'nmod', 'flat:name', 'None']	0.5909	17.5	0.381	0.16	0.71	0.361	0.222	0.5	0.545	notícia_mundial	notícia_mundial	1	4.252812385559082	4.4323365688323975	4.043711185455322	4.010070562362671	4.404122352600098
A portuguesa Sara Sampaio voltou a pisar a passerelle de Nova Iorque.	A portuguesa Sara Sampaio foi uma das estrelas do evento, que todos os anos dá que falar.	2.5	test	9723	9700	19624	0.375	ptpt-test	13	19	['Sara Sampaio', 'Nova Iorque']	['Sara Sampaio']	['Sara', 'Sampaio', 'Nova', 'Iorque']	['Sara', 'Sampaio']	['None', 'det', 'nsubj', 'appos', 'flat:name', 'aux', 'obl', 'ROOT', 'case', 'obl', 'case', 'nmod', 'flat:name', 'None']	['None', 'det', 'nsubj', 'appos', 'flat:name', 'cop', 'det', 'acl', 'ROOT', 'case', 'nmod', 'punct', 'obj', 'det', 'det', 'nsubj', 'aux', 'mark', 'acl:relcl', 'None']	0.6842	16.0	0.1818	0.125	0.5	0.6	0.2	0.533	0.533	notícia_mundial	notícia_mundial	1	3.481342315673828	2.651740550994873	2.680255651473999	3.0244808197021484	3.635787963867188
Regressando às fileiras partidárias, Teresa Morais ocupa a outra nova pasta - o Ministério da Cultura, Igualdade e Cidadania.	Aos 56 anos, Teresa Morais acumula a pasta da Igualdade com o Ministério da Cultura.	3.5	test	9724	9701	19625	0.625	ptpt-test	22	17	['Teresa Morais', 'Ministério', 'Cultura', 'Igualdade', 'Cidadania']	['Teresa Morais', 'Igualdade', 'Ministério', 'Cultura']	['Teresa', 'Morais', 'Ministério', 'Cultura', 'Igualdade', 'Cidadania']	['Teresa', 'Morais', 'Igualdade', 'Ministério', 'Cultura']	['None', 'advcl', 'case', 'det', 'obl', 'amod', 'punct', 'nsubj', 'flat:name', 'ROOT', 'case', 'det', 'amod', 'obl', 'punct', 'det', 'obj', 'flat:name', 'flat:name', 'punct', 'conj', 'cc', 'conj', 'None']	['None', 'dep', 'nummod', 'nsubj', 'punct', 'nsubj', 'flat:name', 'ROOT', 'det', 'obj', 'case', 'nmod', 'case', 'det', 'obl', 'flat:name', 'flat:name', 'None']	0.7727	19.5	0.32	0.1034	0.83	0.65	0.6	0.533	0.632	política	política	1	3.8083460330963135	4.053220272064209	3.83412766456604	3.919391632080078	4.34681248664856
Um homem de 24 anos começou a ficar agitado, depois de cerca de uma hora de voo.	O voo foi desviado para o Aeroporto de Cork quando o homem começou a ficar agitado.	3.5	test	9725	9702	19626	0.625	ptpt-test	19	17	[]	['Aeroporto', 'Cork']	[]	['Aeroporto', 'Cork']	['None', 'det', 'nsubj', 'case', 'nummod', 'nmod', 'aux', 'obl', 'ROOT', 'dep', 'punct', 'advmod', 'case', 'advmod', 'case', 'nummod', 'obl', 'case', 'nmod', 'None']	['None', 'det', 'nsubj:pass', 'aux:pass', 'ROOT', 'case', 'det', 'obl', 'case', 'nmod', 'advmod', 'det', 'nsubj', 'aux', 'obl', 'advcl', 'dep', 'None']	0.8947	18.0	0.2727	0.069	0.0	0.25	0.25	0.643	0.647	0	0	1	3.857143878936768	3.759629487991333	3.008254051208496	2.9126241207122803	3.65779447555542
O FC Porto anunciou os convocados para o jogo com o Tondela, marcado para este sábado em Aveiro.	O FC Porto defronta esta sábado o Tondela em Aveiro.	4.0	test	9726	9703	19627	0.75	ptpt-test	20	11	['FC Porto', 'Tondela', 'Aveiro']	['FC Porto', 'Tondela', 'Aveiro']	['FC', 'Porto', 'Tondela', 'Aveiro']	['FC', 'Porto', 'Tondela', 'Aveiro']	['None', 'det', 'nsubj', 'flat:name', 'ROOT', 'det', 'obj', 'case', 'det', 'obl', 'case', 'det', 'nmod', 'punct', 'acl', 'case', 'det', 'obl', 'case', 'obl', 'None']	['None', 'det', 'nsubj', 'flat:name', 'ROOT', 'det', 'obl', 'det', 'ROOT', 'case', 'nmod', 'None']	0.55	15.5	0.3333	0.1304	1.0	0.0	0.0	0.7	0.621	futebol_esporte	futebol_esporte	1	4.063993453979492	4.037691831588745	4.373352527618408	4.482336521148682	4.367448568344116
O mandato de Cavaco Silva termina a 9 de Março.	Vítor Bento foi o primeiro a reunir-se com Cavaco Silva.	1.25	test	9727	9704	19628	0.0625	ptpt-test	11	11	['Cavaco Silva', 'Março']	['Vítor Bento', 'Cavaco Silva']	['Cavaco', 'Silva', 'Março']	['Vítor', 'Bento', 'Cavaco', 'Silva']	['None', 'det', 'nsubj', 'case', 'nmod', 'flat:name', 'ROOT', 'case', 'obl', 'case', 'nmod:tmod', 'None']	['None', 'nsubj', 'flat:name', 'cop', 'det', 'ROOT', 'mark', 'acl', 'case', 'obl', 'flat:name', 'None']	1.0	11.0	0.2667	0.0588	0.4	0.167	0.333	0.545	0.6	notícia_mundial	notícia_mundial	1	2.6515071392059326	2.7204757928848267	2.5213927030563354	2.6807843446731567	3.422136306762696
A retrocompatibilidade de Red Dead Redemption com a Xbox One parece estar iminente.	Até à data, Red Dead Redemption já vendeu mais de 14 milhões de exemplares.	2.5	test	9728	9705	19629	0.375	ptpt-test	14	16	['Red Dead Redemption', 'Xbox One']	['Red Dead Redemption']	['Red', 'Dead', 'Redemption', 'Xbox', 'One']	['Red', 'Dead', 'Redemption']	['None', 'det', 'nsubj', 'case', 'nmod', 'flat:name', 'flat:name', 'case', 'det', 'nmod', 'flat:name', 'aux', 'cop', 'ROOT', 'None']	['None', 'case', 'case', 'obl', 'punct', 'nsubj', 'flat:name', 'flat:name', 'advmod', 'ROOT', 'advmod', 'case', 'nummod', 'obj', 'case', 'nmod', 'None']	0.875	15.0	0.1905	0.087	0.6	0.143	0.286	0.385	0.5	produtos_tecnologia	0	0	2.371655583381653	2.8274829387664795	2.7464871406555176	2.934203028678894	3.466104984283448
Em pouco tempo esgotam-se as mensagens que podes passar aos jogadores.	Um dos jogadores que não teve tempo suficiente para recuperar é Ewerton.	1.75	test	9729	9706	19630	0.1875	ptpt-test	12	13	[]	['Ewerton']	[]	['Ewerton']	['None', 'case', 'det', 'obl', 'ROOT', 'det', 'obj', 'obj', 'nsubj', 'acl:relcl', 'case', 'det', 'obl', 'None']	['None', 'det', 'acl', 'nsubj', 'nsubj', 'advmod', 'acl:relcl', 'obj', 'amod', 'mark', 'advcl', 'cop', 'ROOT', 'None']	0.9231	12.5	0.15	0.0	0.0	0.0	0.0	0.385	0.417	futebol_esporte	futebol_esporte	1	3.047609329223633	2.9119136333465576	2.576018214225769	2.514169692993164	3.786015510559082
Para Sampaio da Nóvoa, só um presidente independente consegue travar a crispação política atual.	Se quiserem um Presidente digno têm de optar pelo António Sampaio da Nóvoa.	2.25	test	9730	9707	19631	0.3125	ptpt-test	16	14	['Sampaio', 'Nóvoa']	['Presidente', 'António Sampaio', 'Nóvoa']	['Sampaio', 'Nóvoa']	['Presidente', 'António', 'Sampaio', 'Nóvoa']	['None', 'case', 'obl', 'flat:name', 'flat:name', 'punct', 'advmod', 'det', 'nsubj', 'amod', 'ROOT', 'xcomp', 'det', 'obj', 'amod', 'amod', 'None']	['None', 'mark', 'advcl', 'det', 'nsubj', 'amod', 'aux', 'obl', 'ROOT', 'case', 'ROOT', 'flat:name', 'flat:name', 'flat:name', 'None']	0.875	15.0	0.1739	0.087	0.5	0.0	0.0	0.5	0.571	notícia_outras	notícia_mundial	0	3.778473377227783	3.703146696090698	3.1258718967437744	3.0791666507720947	4.07660436630249
FC Porto tenta manter-se vivo na Taça da Liga.	Dois jogos, duas derrotas e o FC Porto está fora da Taça da Liga.	3.0	test	9731	9708	19632	0.5	ptpt-test	10	16	['FC Porto', 'Taça', 'Liga']	['FC Porto', 'Taça', 'Liga']	['FC', 'Porto', 'Taça', 'Liga']	['FC', 'Porto', 'Taça', 'Liga']	['None', 'nsubj', 'flat:name', 'ROOT', 'obj', 'amod', 'obj', 'flat:name', 'case', 'nmod', 'None']	['None', 'nummod', 'nsubj', 'punct', 'nummod', 'conj', 'cc', 'det', 'conj', 'flat:name', 'cop', 'ROOT', 'case', 'obl', 'case', 'nmod', 'None']	0.625	13.0	0.2941	0.1667	1.0	0.167	0.333	0.357	0.417	futebol_esporte	futebol_esporte	1	3.3380014896392822	3.64806604385376	3.551893711090088	3.682887554168701	4.110132455825806
À nomeação republicana concorrem 12 candidatos, onde se destacam Donald Trump e o senador Ted Cruz.	O multimilionário Donald Trump e o senador Ted Cruz seguem na frente das sondagens.	3.25	test	9732	9709	19633	0.5625	ptpt-test	18	15	['Donald Trump', 'Ted Cruz']	['Donald Trump', 'Ted Cruz']	['Donald', 'Trump', 'Ted', 'Cruz']	['Donald', 'Trump', 'Ted', 'Cruz']	['None', 'mark', 'nsubj', 'amod', 'ROOT', 'nummod', 'obj', 'punct', 'advmod', 'expl', 'acl:relcl', 'nsubj', 'flat:name', 'cc', 'det', 'conj', 'appos', 'flat:name', 'None']	['None', 'det', 'nsubj', 'appos', 'flat:name', 'cc', 'det', 'conj', 'appos', 'flat:name', 'ROOT', 'obj', 'obj', 'acl', 'obj', 'None']	0.8333	16.5	0.3182	0.2727	1.0	0.133	0.4	0.5	0.581	notícia_mundial	notícia_mundial	1	3.853770732879639	3.740973949432373	3.678100824356079	3.94528865814209	3.856750011444092
